date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:07:18	1076/1076	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2006:24:47%20GMT	http://nimbletechng.com/wp-includes/js/comment-reply.min.js?ver=4.9.24	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-includes/js/comment-reply.min578a.js	(from http://nimbletechng.com/)
10:07:19	1443/1443	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20May%202023%2006:25:49%20GMT	http://nimbletechng.com/wp-includes/js/wp-embed.min.js?ver=4.9.24	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-includes/js/wp-embed.min578a.js	(from http://nimbletechng.com/)
10:07:23	25910/25910	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Aug%202017%2010:49:54%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/js/dist/js_composer_front.min.js?ver=4.11.2	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/js/dist/js_composer_front.min2720.js	(from http://nimbletechng.com/)
10:07:24	847/847	---M--	200	added ('OK')	image/gif	date:Wed,%2010%20Oct%202018%2013:09:52%20GMT	http://nimbletechng.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://nimbletechng.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.0.4)
10:07:36	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2016%20Dec%202015%2020:49:24%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/fontawesome-webfont.eot?v=4.2	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/fontawesome-webfont3ea6.eot	(from http://nimbletechng.com/wp-content/themes/salient/css/font-awesome.min.css?ver=4.9.24)
10:07:48	419008/419008	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Sep%202017%2023:45:54%20GMT	http://nimbletechng.com/wp-content/uploads/2017/08/rsz_pexels-photo-515166.jpg	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/uploads/2017/08/rsz_pexels-photo-515166.jpg	(from http://nimbletechng.com/)
10:07:48	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2016%20Dec%202015%2020:49:24%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/fontawesome-webfont.eot?	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/fontawesome-webfontd41d.eot	(from http://nimbletechng.com/wp-content/themes/salient/css/font-awesome.min.css?ver=4.9.24)
10:07:50	365616/365616	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2016%20Dec%202015%2020:49:24%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/fontawesome-webfont.svg	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/fontawesome-webfont.svg	(from http://nimbletechng.com/wp-content/themes/salient/css/font-awesome.min.css?ver=4.9.24)
10:07:53	235753/235753	---M--	200	added ('OK')	application/javascript	date:Wed,%2013%20Apr%202016%2015:17:38%20GMT	http://nimbletechng.com/wp-content/themes/salient/js/nectar-slider.js?ver=7.0.1	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/js/nectar-sliderf0a0.js	(from http://nimbletechng.com/)
10:07:57	20886/20886	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2019:54:38%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.eot	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.eot	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:01	20886/20886	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2019:54:38%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.eot?	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfontd41d.eot	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:03	13972/13972	---M--	200	added ('OK')	font/woff	date:Fri,%2011%20Apr%202014%2019:54:40%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.woff	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.woff	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:03	83588/83588	---M--	200	added ('OK')	font/woff	date:Wed,%2016%20Dec%202015%2020:49:24%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/fontawesome-webfont.woff?v=4.2	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/fontawesome-webfont3ea6.woff	(from http://nimbletechng.com/wp-content/themes/salient/css/font-awesome.min.css?ver=4.9.24)
10:08:05	25013/25013	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Apr%202014%2019:54:38%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.svg	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.svg	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:08	20704/20704	---M--	200	added ('OK')	font/ttf	date:Fri,%2011%20Apr%202014%2019:54:40%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.ttf	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.ttf	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:09	20878/20878	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2019:54:40%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.eot	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.eot	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:11	13988/13988	---M--	200	added ('OK')	font/woff	date:Fri,%2011%20Apr%202014%2019:54:36%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.woff	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.woff	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:12	20878/20878	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2019:54:40%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.eot?	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfontd41d.eot	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:13	25573/25573	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Apr%202014%2019:54:40%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.svg	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.svg	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:15	142072/142072	---M--	200	added ('OK')	font/ttf	date:Wed,%2016%20Dec%202015%2020:49:24%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/fontawesome-webfont.ttf?v=4.2	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/fontawesome-webfont3ea6.ttf	(from http://nimbletechng.com/wp-content/themes/salient/css/font-awesome.min.css?ver=4.9.24)
10:08:15	20688/20688	---M--	200	added ('OK')	font/ttf	date:Fri,%2011%20Apr%202014%2019:54:40%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.ttf	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.ttf	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:17	21046/21046	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2019:54:38%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.eot	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.eot	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:18	14052/14052	---M--	200	added ('OK')	font/woff	date:Fri,%2011%20Apr%202014%2019:54:38%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.woff	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.woff	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:18	25308/25308	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Apr%202014%2019:54:40%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.svg	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.svg	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:20	21046/21046	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2019:54:38%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.eot?	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfontd41d.eot	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:21	20852/20852	---M--	200	added ('OK')	font/ttf	date:Fri,%2011%20Apr%202014%2019:54:40%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.ttf	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.ttf	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:27	464070/464070	---M--	200	added ('OK')	application/javascript	date:Wed,%2013%20Apr%202016%2015:17:16%20GMT	http://nimbletechng.com/wp-content/themes/salient/js/init.js?ver=7.0.7	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/js/inita758.js	(from http://nimbletechng.com/)
10:08:30	63564/63564	---M--	200	added ('OK')	font/woff	date:Fri,%2011%20Apr%202014%2019:54:38%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.woff	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.woff	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:33	270447/270447	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Apr%202014%2019:54:40%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.svg	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.svg	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:34	2608/2608	---M--	200	added ('OK')	image/gif	date:Fri,%2011%20Apr%202014%2019:54:52%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/loading-white-bg.gif	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/loading-white-bg.gif	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:35	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Oct%202023%2009:08:35%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/social/behance-header-black.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/social/behance-header-black.62.delayed	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:36	1336/1336	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2019:54:52%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/mag-glass-mobile.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/mag-glass-mobile.png	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:36	110106/110106	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2019:54:38%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:36	1857/1857	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2019:54:52%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/mag-glass-mobile@2x.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/mag-glass-mobile@2x.png	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:37	3051/3051	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2019:54:48%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/textures/diagonal_line.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/textures/diagonal_line.png	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:37	2608/2608	---M--	200	added ('OK')	image/gif	date:Fri,%2011%20Apr%202014%2019:54:54%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/nectar-loading.gif	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/nectar-loading.gif	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:37	964/964	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2019:54:48%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/textures/grid.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/textures/grid.png	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:38	1565/1565	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2019:54:52%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/slider-arrows-small.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/slider-arrows-small.png	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:38	110106/110106	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2019:54:38%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot?	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfontd41d.eot	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:39	6021/6021	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2019:54:52%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/jplayer.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/jplayer.png	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:39	921/921	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2019:54:46%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/transparent.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/transparent.png	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:40	1340/1340	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2019:54:50%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/quote.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/quote.png	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:40	1443/1443	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2019:54:54%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/link.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/link.png	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:40	1162/1162	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2019:54:50%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/status.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/status.png	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:40	1127/1127	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2019:54:52%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/aside.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/aside.png	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:40	109928/109928	---M--	200	added ('OK')	font/ttf	date:Fri,%2011%20Apr%202014%2019:54:36%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.ttf	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.ttf	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:41	1776/1776	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2019:54:54%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/quote@2x.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/quote@2x.png	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:41	2078/2078	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2019:54:54%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/link@2x.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/link@2x.png	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:41	1345/1345	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2019:54:52%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/status@2x.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/status@2x.png	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:42	1128/1128	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2019:54:54%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/aside@2x.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/aside@2x.png	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:42	1189/1189	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2019:54:56%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/portfolio-arrows.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/portfolio-arrows.png	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:42	1467/1467	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2019:54:54%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/portfolio-arrows@2x.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/portfolio-arrows@2x.png	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:43	1125/1125	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Apr%202014%2019:54:52%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/comment-children-line.jpg	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/comment-children-line.jpg	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:43	12548/12548	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2005%20Dec%202015%2016:05:28%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/icomoon.eot	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/icomoon.eot	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:43	12548/12548	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2005%20Dec%202015%2016:05:28%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/icomoon.eot?	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/icomoond41d.eot	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:44	12460/12460	---M--	200	added ('OK')	font/woff	date:Sat,%2005%20Dec%202015%2016:05:28%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/icomoon.woff	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/icomoon.woff	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:45	37133/37133	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2005%20Dec%202015%2016:05:28%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/icomoon.svg	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/icomoon.svg	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:46	12384/12384	---M--	200	added ('OK')	font/ttf	date:Sat,%2005%20Dec%202015%2016:05:28%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/icomoon.ttf	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/icomoon.ttf	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:50	27564/27564	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2019:54:38%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/linecons.eot	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/linecons.eot	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:50	27396/27396	---M--	200	added ('OK')	font/ttf	date:Fri,%2011%20Apr%202014%2019:54:38%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/linecons.ttf	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/linecons.ttf	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:51	70126/70126	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Apr%202014%2019:54:40%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/linecons.svg	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/linecons.svg	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:52	27564/27564	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2019:54:38%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/linecons.eot?	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/lineconsd41d.eot	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:52	27472/27472	---M--	200	added ('OK')	font/woff	date:Fri,%2011%20Apr%202014%2019:54:38%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/linecons.woff	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/linecons.woff	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:55	32448/32448	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2019:54:40%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/steadysets.eot	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/steadysets.eot	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
